method,horizon,split,calendar,period_end,period_return
tree,1d,train,year,2022-12-31 00:00:00+00:00,0.025167682516394452
tree,1d,train,year,2023-12-31 00:00:00+00:00,0.2841368640194972
tree,1d,valid,month,2023-12-31 00:00:00+00:00,0.0
tree,1d,valid,month,2024-01-31 00:00:00+00:00,-0.0448642430306887
tree,1d,valid,month,2024-02-29 00:00:00+00:00,0.22170290693907413
tree,1d,valid,month,2024-03-31 00:00:00+00:00,-0.12023457431962026
tree,1d,valid,month,2024-04-30 00:00:00+00:00,0.0
tree,1d,valid,month,2024-05-31 00:00:00+00:00,-0.05684564138761439
tree,1d,valid,month,2024-06-30 00:00:00+00:00,0.0
tree,1d,valid,month,2024-07-31 00:00:00+00:00,0.019398797978768867
tree,1d,valid,month,2024-08-31 00:00:00+00:00,0.007386108285501347
tree,1d,valid,month,2024-09-30 00:00:00+00:00,0.021596970891064382
tree,1d,valid,month,2024-10-31 00:00:00+00:00,-0.017741059664478365
tree,1d,valid,month,2024-11-30 00:00:00+00:00,-0.013402059598925042
tree,1d,valid,month,2024-12-31 00:00:00+00:00,-0.016259986755550626
tree,1d,valid,month,2025-01-31 00:00:00+00:00,-0.06391937880083853
tree,1d,valid,month,2025-02-28 00:00:00+00:00,0.0
tree,1d,valid,month,2025-03-31 00:00:00+00:00,0.0
tree,1d,valid,quarter,2023-12-31 00:00:00+00:00,0.0
tree,1d,valid,quarter,2024-03-31 00:00:00+00:00,0.02659135218590225
tree,1d,valid,quarter,2024-06-30 00:00:00+00:00,-0.05684564138761439
tree,1d,valid,quarter,2024-09-30 00:00:00+00:00,0.04910672606775268
tree,1d,valid,quarter,2024-12-31 00:00:00+00:00,-0.0466628186572603
tree,1d,valid,quarter,2025-03-31 00:00:00+00:00,-0.06391937880083853
tree,1d,valid,year,2023-12-31 00:00:00+00:00,0.0
tree,1d,valid,year,2024-12-31 00:00:00+00:00,-0.03161828519835319
tree,1d,valid,year,2025-12-31 00:00:00+00:00,-0.06391937880083853
tree,1d,test,month,2025-03-31 00:00:00+00:00,-0.012257868785192638
tree,1d,test,month,2025-04-30 00:00:00+00:00,0.024928844874461342
tree,1d,test,month,2025-05-31 00:00:00+00:00,-0.008725965758289655
tree,1d,test,month,2025-06-30 00:00:00+00:00,0.0
tree,1d,test,month,2025-07-31 00:00:00+00:00,-0.060235229255032885
tree,1d,test,month,2025-08-31 00:00:00+00:00,0.0
tree,1d,test,month,2025-09-30 00:00:00+00:00,0.0
tree,1d,test,month,2025-10-31 00:00:00+00:00,-0.04451863294219682
tree,1d,test,month,2025-11-30 00:00:00+00:00,0.0
tree,1d,test,month,2025-12-31 00:00:00+00:00,-0.0004120380648102717
tree,1d,test,month,2026-01-31 00:00:00+00:00,-0.013172365225170513
tree,1d,test,month,2026-02-28 00:00:00+00:00,0.0
tree,1d,test,month,2026-03-31 00:00:00+00:00,-0.048339702609744184
tree,1d,test,month,2026-04-30 00:00:00+00:00,-0.059050351363400755
tree,1d,test,month,2026-05-31 00:00:00+00:00,0.0
tree,1d,test,month,2026-06-30 00:00:00+00:00,0.0
tree,1d,test,quarter,2025-03-31 00:00:00+00:00,-0.012257868785192638
tree,1d,test,quarter,2025-06-30 00:00:00+00:00,0.015985350869404558
tree,1d,test,quarter,2025-09-30 00:00:00+00:00,-0.060235229255032885
tree,1d,test,quarter,2025-12-31 00:00:00+00:00,-0.04491232763564157
tree,1d,test,quarter,2026-03-31 00:00:00+00:00,-0.060875319617263224
tree,1d,test,quarter,2026-06-30 00:00:00+00:00,-0.059050351363400755
tree,1d,test,year,2025-12-31 00:00:00+00:00,-0.09927249526562976
tree,1d,test,year,2026-12-31 00:00:00+00:00,-0.11633096196790504
equal_weight,1w,train,month,2020-03-31 00:00:00+00:00,-0.012440163190014397
equal_weight,1w,train,month,2020-04-30 00:00:00+00:00,0.00849622253460458
equal_weight,1w,train,month,2020-05-31 00:00:00+00:00,0.017734912933929037
equal_weight,1w,train,month,2020-06-30 00:00:00+00:00,-0.030404920277126157
equal_weight,1w,train,month,2020-07-31 00:00:00+00:00,0.09339741820312808
equal_weight,1w,train,month,2020-08-31 00:00:00+00:00,0.0033814714426863013
equal_weight,1w,train,month,2020-09-30 00:00:00+00:00,0.00630865778800338
equal_weight,1w,train,month,2020-10-31 00:00:00+00:00,0.0671338906560981
equal_weight,1w,train,month,2020-11-30 00:00:00+00:00,0.0751750172968495
equal_weight,1w,train,month,2020-12-31 00:00:00+00:00,0.309000032628455
equal_weight,1w,train,month,2021-01-31 00:00:00+00:00,0.04514727854397016
equal_weight,1w,train,month,2021-02-28 00:00:00+00:00,0.027215063186020183
equal_weight,1w,train,month,2021-03-31 00:00:00+00:00,0.03921930087839387
equal_weight,1w,train,month,2021-04-30 00:00:00+00:00,-0.03976014041132325
equal_weight,1w,train,month,2021-05-31 00:00:00+00:00,-0.17341453621810166
equal_weight,1w,train,month,2021-06-30 00:00:00+00:00,-0.13470828377929345
equal_weight,1w,train,month,2021-07-31 00:00:00+00:00,-0.06146382739829381
equal_weight,1w,train,month,2021-08-31 00:00:00+00:00,-0.07261994565623087
equal_weight,1w,train,month,2021-09-30 00:00:00+00:00,-0.07613738577248119
equal_weight,1w,train,month,2021-10-31 00:00:00+00:00,0.05437501558815616
equal_weight,1w,train,month,2021-11-30 00:00:00+00:00,0.07928848108892161
equal_weight,1w,train,month,2021-12-31 00:00:00+00:00,-0.00938388049846961
equal_weight,1w,train,month,2022-01-31 00:00:00+00:00,-0.06486502096046187
equal_weight,1w,train,month,2022-02-28 00:00:00+00:00,0.05138709510372563
equal_weight,1w,train,month,2022-03-31 00:00:00+00:00,0.013668236770685516
equal_weight,1w,train,month,2022-04-30 00:00:00+00:00,0.0603823669280783
equal_weight,1w,train,month,2022-05-31 00:00:00+00:00,-0.07515960958277013
equal_weight,1w,train,month,2022-06-30 00:00:00+00:00,0.09920298257769966
equal_weight,1w,train,month,2022-07-31 00:00:00+00:00,-0.1509468362595916
equal_weight,1w,train,month,2022-08-31 00:00:00+00:00,0.022785029997683504
equal_weight,1w,train,month,2022-09-30 00:00:00+00:00,-0.024031829844347707
equal_weight,1w,train,month,2022-10-31 00:00:00+00:00,-0.0370729218246072
equal_weight,1w,train,month,2022-11-30 00:00:00+00:00,0.04477141988233968
equal_weight,1w,train,month,2022-12-31 00:00:00+00:00,-0.0538670215334458
equal_weight,1w,train,month,2023-01-31 00:00:00+00:00,0.023051232595329818
equal_weight,1w,train,month,2023-02-28 00:00:00+00:00,0.07317573466790517
equal_weight,1w,train,month,2023-03-31 00:00:00+00:00,0.016831380976000565
equal_weight,1w,train,month,2023-04-30 00:00:00+00:00,-0.02195503167651791
equal_weight,1w,train,month,2023-05-31 00:00:00+00:00,-0.02787384272762161
equal_weight,1w,train,month,2023-06-30 00:00:00+00:00,-0.00871329221129813
equal_weight,1w,train,month,2023-07-31 00:00:00+00:00,-0.03059275047173149
equal_weight,1w,train,month,2023-08-31 00:00:00+00:00,0.059723375128057254
equal_weight,1w,train,month,2023-09-30 00:00:00+00:00,-0.04252364430110256
equal_weight,1w,train,month,2023-10-31 00:00:00+00:00,0.06164300977112336
equal_weight,1w,train,month,2023-11-30 00:00:00+00:00,-0.006310773933984937
equal_weight,1w,train,month,2023-12-31 00:00:00+00:00,0.04438431531219211
equal_weight,1w,train,quarter,2020-03-31 00:00:00+00:00,-0.012440163190014397
equal_weight,1w,train,quarter,2020-06-30 00:00:00+00:00,-0.0048252420306751365
equal_weight,1w,train,quarter,2020-09-30 00:00:00+00:00,0.10401590543690342
equal_weight,1w,train,quarter,2020-12-31 00:00:00+00:00,0.5018886478780351
equal_weight,1w,train,quarter,2021-03-31 00:00:00+00:00,0.11569651730662889
equal_weight,1w,train,quarter,2021-06-30 00:00:00+00:00,-0.3132003910377864
equal_weight,1w,train,quarter,2021-09-30 00:00:00+00:00,-0.19588871027322186
equal_weight,1w,train,quarter,2021-12-31 00:00:00+00:00,0.12729618945364352
equal_weight,1w,train,quarter,2022-03-31 00:00:00+00:00,-0.0033726928773631926
equal_weight,1w,train,quarter,2022-06-30 00:00:00+00:00,0.07797126385720965
equal_weight,1w,train,quarter,2022-09-30 00:00:00+00:00,-0.15247034822796113
equal_weight,1w,train,quarter,2022-12-31 00:00:00+00:00,-0.048153617107414726
equal_weight,1w,train,quarter,2023-03-31 00:00:00+00:00,0.11639316288550283
equal_weight,1w,train,quarter,2023-06-30 00:00:00+00:00,-0.0575013542551811
equal_weight,1w,train,quarter,2023-09-30 00:00:00+00:00,-0.01638116722970906
equal_weight,1w,train,quarter,2023-12-31 00:00:00+00:00,0.1017661532835532
equal_weight,1w,train,year,2020-12-31 00:00:00+00:00,0.6295805634083518
equal_weight,1w,train,year,2021-12-31 00:00:00+00:00,-0.30540713911203454
equal_weight,1w,train,year,2022-12-31 00:00:00+00:00,-0.13331409925201954
equal_weight,1w,train,year,2023-12-31 00:00:00+00:00,0.14028697814100255
equal_weight,1w,valid,month,2023-12-31 00:00:00+00:00,0.0033334591037776917
equal_weight,1w,valid,month,2024-01-31 00:00:00+00:00,-0.0504524108078509
equal_weight,1w,valid,month,2024-02-29 00:00:00+00:00,0.0985708641467955
equal_weight,1w,valid,month,2024-03-31 00:00:00+00:00,-0.021534495525684982
equal_weight,1w,valid,month,2024-04-30 00:00:00+00:00,-0.05195071993260414
equal_weight,1w,valid,month,2024-05-31 00:00:00+00:00,0.005098153311264397
equal_weight,1w,valid,month,2024-06-30 00:00:00+00:00,0.018023440521387712
equal_weight,1w,valid,month,2024-07-31 00:00:00+00:00,0.008720741141456934
equal_weight,1w,valid,month,2024-08-31 00:00:00+00:00,-0.005860750403434145
equal_weight,1w,valid,month,2024-09-30 00:00:00+00:00,-0.05742314485985789
equal_weight,1w,valid,month,2024-10-31 00:00:00+00:00,0.017310175456516808
equal_weight,1w,valid,month,2024-11-30 00:00:00+00:00,0.06561172823523376
equal_weight,1w,valid,month,2024-12-31 00:00:00+00:00,-0.044722914310116546
equal_weight,1w,valid,month,2025-01-31 00:00:00+00:00,-0.004569253818442309
equal_weight,1w,valid,month,2025-02-28 00:00:00+00:00,0.00416397968819715
equal_weight,1w,valid,month,2025-03-31 00:00:00+00:00,0.0005703349237751176
equal_weight,1w,valid,quarter,2023-12-31 00:00:00+00:00,0.0033334591037776917
equal_weight,1w,valid,quarter,2024-03-31 00:00:00+00:00,0.02068170747574194
equal_weight,1w,valid,quarter,2024-06-30 00:00:00+00:00,-0.02994319684008595
equal_weight,1w,valid,quarter,2024-09-30 00:00:00+00:00,-0.05477555896950426
equal_weight,1w,valid,quarter,2024-12-31 00:00:00+00:00,0.03557543664262486
equal_weight,1w,valid,quarter,2025-03-31 00:00:00+00:00,0.0001457925200978316
equal_weight,1w,valid,year,2023-12-31 00:00:00+00:00,0.0033334591037776917
equal_weight,1w,valid,year,2024-12-31 00:00:00+00:00,-0.030820586347921064
equal_weight,1w,valid,year,2025-12-31 00:00:00+00:00,0.0001457925200978316
equal_weight,1w,test,month,2025-03-31 00:00:00+00:00,0.008498051599428402
equal_weight,1w,test,month,2025-04-30 00:00:00+00:00,0.043266954086651044
equal_weight,1w,test,month,2025-05-31 00:00:00+00:00,-0.02097369226069734
equal_weight,1w,test,month,2025-06-30 00:00:00+00:00,-0.012904229051544092
equal_weight,1w,test,month,2025-07-31 00:00:00+00:00,-0.018457553393225745
equal_weight,1w,test,month,2025-08-31 00:00:00+00:00,-0.005758297131553403
equal_weight,1w,test,month,2025-09-30 00:00:00+00:00,-0.017857482406732572
equal_weight,1w,test,month,2025-10-31 00:00:00+00:00,-0.0024464298748818614
equal_weight,1w,test,month,2025-11-30 00:00:00+00:00,0.06558867526819401
equal_weight,1w,test,month,2025-12-31 00:00:00+00:00,-0.026050397208991827
equal_weight,1w,test,month,2026-01-31 00:00:00+00:00,0.1305026283652564
equal_weight,1w,test,month,2026-02-28 00:00:00+00:00,0.1298764073077916
equal_weight,1w,test,month,2026-03-31 00:00:00+00:00,-0.017734703891088
equal_weight,1w,test,month,2026-04-30 00:00:00+00:00,-0.031540154760617556
equal_weight,1w,test,month,2026-05-31 00:00:00+00:00,0.0011191129632650565
equal_weight,1w,test,month,2026-06-30 00:00:00+00:00,0.15185653793595977
equal_weight,1w,test,quarter,2025-03-31 00:00:00+00:00,0.008498051599428402
equal_weight,1w,test,quarter,2025-06-30 00:00:00+00:00,0.008205597809521015
equal_weight,1w,test,quarter,2025-09-30 00:00:00+00:00,-0.04153651269607217
equal_weight,1w,test,quarter,2025-12-31 00:00:00+00:00,0.035290689513626905
equal_weight,1w,test,quarter,2026-03-31 00:00:00+00:00,0.2546752099359897
equal_weight,1w,test,quarter,2026-06-30 00:00:00+00:00,0.11677520497517868
equal_weight,1w,test,year,2025-12-31 00:00:00+00:00,0.008932354778150353
equal_weight,1w,test,year,2026-12-31 00:00:00+00:00,0.4011901647535443
ic_weight,1w,train,month,2020-03-31 00:00:00+00:00,-0.015091314404726885
ic_weight,1w,train,month,2020-04-30 00:00:00+00:00,-0.02796314914837672
ic_weight,1w,train,month,2020-05-31 00:00:00+00:00,-0.03706306257258374
ic_weight,1w,train,month,2020-06-30 00:00:00+00:00,-0.06518364410378397
ic_weight,1w,train,month,2020-07-31 00:00:00+00:00,0.057815274522863946
ic_weight,1w,train,month,2020-08-31 00:00:00+00:00,-0.0011859160951462888
ic_weight,1w,train,month,2020-09-30 00:00:00+00:00,0.0
ic_weight,1w,train,month,2020-10-31 00:00:00+00:00,0.0811282053509208
ic_weight,1w,train,month,2020-11-30 00:00:00+00:00,0.016006179338051707
ic_weight,1w,train,month,2020-12-31 00:00:00+00:00,0.19540785131552862
ic_weight,1w,train,month,2021-01-31 00:00:00+00:00,0.08325808965228365
ic_weight,1w,train,month,2021-02-28 00:00:00+00:00,0.04883130577192607
ic_weight,1w,train,month,2021-03-31 00:00:00+00:00,-0.00622740277872913
ic_weight,1w,train,month,2021-04-30 00:00:00+00:00,0.002966117863892448
ic_weight,1w,train,month,2021-05-31 00:00:00+00:00,-0.06061896244702902
ic_weight,1w,train,month,2021-06-30 00:00:00+00:00,-0.10415783509445431
ic_weight,1w,train,month,2021-07-31 00:00:00+00:00,-0.09526579280192915
ic_weight,1w,train,month,2021-08-31 00:00:00+00:00,0.0
ic_weight,1w,train,month,2021-09-30 00:00:00+00:00,0.13989970271633068
ic_weight,1w,train,month,2021-10-31 00:00:00+00:00,0.03287848445865049
ic_weight,1w,train,month,2021-11-30 00:00:00+00:00,0.013057245534110251
ic_weight,1w,train,month,2021-12-31 00:00:00+00:00,0.012211343958049792
ic_weight,1w,train,month,2022-01-31 00:00:00+00:00,0.055756692010515474
ic_weight,1w,train,month,2022-02-28 00:00:00+00:00,-0.02539936187950531
ic_weight,1w,train,month,2022-03-31 00:00:00+00:00,0.0
ic_weight,1w,train,month,2022-04-30 00:00:00+00:00,-0.027805506904550747
ic_weight,1w,train,month,2022-05-31 00:00:00+00:00,-0.06258198604166776
ic_weight,1w,train,month,2022-06-30 00:00:00+00:00,0.12272505228385877
ic_weight,1w,train,month,2022-07-31 00:00:00+00:00,-0.045971907806451884
ic_weight,1w,train,month,2022-08-31 00:00:00+00:00,0.0971379531546015
ic_weight,1w,train,month,2022-09-30 00:00:00+00:00,-0.1536537425938772
ic_weight,1w,train,month,2022-10-31 00:00:00+00:00,-0.039809351581171604
ic_weight,1w,train,month,2022-11-30 00:00:00+00:00,-0.009052611770629992
ic_weight,1w,train,month,2022-12-31 00:00:00+00:00,0.0
ic_weight,1w,train,month,2023-01-31 00:00:00+00:00,0.020474108819726
ic_weight,1w,train,month,2023-02-28 00:00:00+00:00,-1.20219440568059e-05
ic_weight,1w,train,month,2023-03-31 00:00:00+00:00,0.004876065582132938
ic_weight,1w,train,month,2023-04-30 00:00:00+00:00,0.0
ic_weight,1w,train,month,2023-05-31 00:00:00+00:00,0.0
ic_weight,1w,train,month,2023-06-30 00:00:00+00:00,-0.036576680096479075
ic_weight,1w,train,month,2023-07-31 00:00:00+00:00,-0.030964331505085818
ic_weight,1w,train,month,2023-08-31 00:00:00+00:00,0.03625330747297939
ic_weight,1w,train,month,2023-09-30 00:00:00+00:00,-0.004642234202770323
ic_weight,1w,train,month,2023-10-31 00:00:00+00:00,0.10941737617563807
ic_weight,1w,train,month,2023-11-30 00:00:00+00:00,0.029510963842635407
ic_weight,1w,train,month,2023-12-31 00:00:00+00:00,0.023401554190360274
ic_weight,1w,train,quarter,2020-03-31 00:00:00+00:00,-0.015091314404726885
ic_weight,1w,train,quarter,2020-06-30 00:00:00+00:00,-0.12500236676116228
ic_weight,1w,train,quarter,2020-09-30 00:00:00+00:00,0.05656079436311412
ic_weight,1w,train,quarter,2020-12-31 00:00:00+00:00,0.31307535738385983
ic_weight,1w,train,quarter,2021-03-31 00:00:00+00:00,0.1290797018747507
ic_weight,1w,train,quarter,2021-06-30 00:00:00+00:00,-0.15596675929626969
ic_weight,1w,train,quarter,2021-09-30 00:00:00+00:00,0.03130625382237873
ic_weight,1w,train,quarter,2021-12-31 00:00:00+00:00,0.059142555753894266
ic_weight,1w,train,quarter,2022-03-31 00:00:00+00:00,0.028941145733430762
ic_weight,1w,train,quarter,2022-06-30 00:00:00+00:00,0.023198430174849793
ic_weight,1w,train,quarter,2022-09-30 00:00:00+00:00,-0.1141290098649489
ic_weight,1w,train,quarter,2022-12-31 00:00:00+00:00,-0.04850158474709698
ic_weight,1w,train,quarter,2023-03-31 00:00:00+00:00,0.025437679596576723
ic_weight,1w,train,quarter,2023-06-30 00:00:00+00:00,-0.036576680096479075
ic_weight,1w,train,quarter,2023-09-30 00:00:00+00:00,-0.0004951591469773975
ic_weight,1w,train,quarter,2023-12-31 00:00:00+00:00,0.16888560942295539
ic_weight,1w,train,year,2020-12-31 00:00:00+00:00,0.19560297769199786
ic_weight,1w,train,year,2021-12-31 00:00:00+00:00,0.04094125299066009
ic_weight,1w,train,year,2022-12-31 00:00:00+00:00,-0.11258053854588146
ic_weight,1w,train,year,2023-12-31 00:00:00+00:00,0.15420603182078962
ic_weight,1w,valid,month,2023-12-31 00:00:00+00:00,0.0
ic_weight,1w,valid,month,2024-01-31 00:00:00+00:00,0.0
ic_weight,1w,valid,month,2024-02-29 00:00:00+00:00,-0.01727490631241657
ic_weight,1w,valid,month,2024-03-31 00:00:00+00:00,0.0033934212704682665
ic_weight,1w,valid,month,2024-04-30 00:00:00+00:00,-0.10055779531752829
ic_weight,1w,valid,month,2024-05-31 00:00:00+00:00,-0.02551488942167701
ic_weight,1w,valid,month,2024-06-30 00:00:00+00:00,0.0007716288403096794
ic_weight,1w,valid,month,2024-07-31 00:00:00+00:00,-0.004659614739803808
ic_weight,1w,valid,month,2024-08-31 00:00:00+00:00,-0.048864728045211914
ic_weight,1w,valid,month,2024-09-30 00:00:00+00:00,0.005788040720016152
ic_weight,1w,valid,month,2024-10-31 00:00:00+00:00,0.0
ic_weight,1w,valid,month,2024-11-30 00:00:00+00:00,0.09746508585195568
ic_weight,1w,valid,month,2024-12-31 00:00:00+00:00,-0.030042529959591002
ic_weight,1w,valid,month,2025-01-31 00:00:00+00:00,0.0
ic_weight,1w,valid,month,2025-02-28 00:00:00+00:00,0.0036299150416396753
ic_weight,1w,valid,month,2025-03-31 00:00:00+00:00,-0.004485315602515416
ic_weight,1w,valid,quarter,2023-12-31 00:00:00+00:00,0.0
ic_weight,1w,valid,quarter,2024-03-31 00:00:00+00:00,-0.01394010607647378
ic_weight,1w,valid,quarter,2024-06-30 00:00:00+00:00,-0.12283063640605996
ic_weight,1w,valid,quarter,2024-09-30 00:00:00+00:00,-0.04781709444983295
ic_weight,1w,valid,quarter,2024-12-31 00:00:00+00:00,0.06449445813064392
ic_weight,1w,valid,quarter,2025-03-31 00:00:00+00:00,-0.0008716818754475053
ic_weight,1w,valid,year,2023-12-31 00:00:00+00:00,0.0
ic_weight,1w,valid,year,2024-12-31 00:00:00+00:00,-0.12330095163097698
ic_weight,1w,valid,year,2025-12-31 00:00:00+00:00,-0.0008716818754475053
ic_weight,1w,test,month,2025-03-31 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-04-30 00:00:00+00:00,0.005583015329588159
ic_weight,1w,test,month,2025-05-31 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-06-30 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-07-31 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-08-31 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-09-30 00:00:00+00:00,0.0
ic_weight,1w,test,month,2025-10-31 00:00:00+00:00,-0.06516546204102458
ic_weight,1w,test,month,2025-11-30 00:00:00+00:00,-0.03825426652175323
ic_weight,1w,test,month,2025-12-31 00:00:00+00:00,0.012936429310702602
ic_weight,1w,test,month,2026-01-31 00:00:00+00:00,0.08602404372551509
ic_weight,1w,test,month,2026-02-28 00:00:00+00:00,0.10934521653236118
ic_weight,1w,test,month,2026-03-31 00:00:00+00:00,-0.008057778198415466
ic_weight,1w,test,month,2026-04-30 00:00:00+00:00,0.0
ic_weight,1w,test,month,2026-05-31 00:00:00+00:00,-0.01234401408796193
ic_weight,1w,test,month,2026-06-30 00:00:00+00:00,0.11098677653956912
ic_weight,1w,test,quarter,2025-03-31 00:00:00+00:00,0.0
ic_weight,1w,test,quarter,2025-06-30 00:00:00+00:00,0.005583015329588159
ic_weight,1w,test,quarter,2025-09-30 00:00:00+00:00,0.0
ic_weight,1w,test,quarter,2025-12-31 00:00:00+00:00,-0.08929607563927733
ic_weight,1w,test,quarter,2026-03-31 00:00:00+00:00,0.19506776356007705
ic_weight,1w,test,quarter,2026-06-30 00:00:00+00:00,0.09727274011842435
ic_weight,1w,test,year,2025-12-31 00:00:00+00:00,-0.08421160166885555
ic_weight,1w,test,year,2026-12-31 00:00:00+00:00,0.31131527954876437
linear,1w,train,month,2020-03-31 00:00:00+00:00,-0.021811533140749018
linear,1w,train,month,2020-04-30 00:00:00+00:00,0.21930304544346213
linear,1w,train,month,2020-05-31 00:00:00+00:00,-0.030449346021646728
linear,1w,train,month,2020-06-30 00:00:00+00:00,0.01595149303225951
linear,1w,train,month,2020-07-31 00:00:00+00:00,0.04276271813891408
linear,1w,train,month,2020-08-31 00:00:00+00:00,-0.01880059000780865
linear,1w,train,month,2020-09-30 00:00:00+00:00,-0.017062379143819806
linear,1w,train,month,2020-10-31 00:00:00+00:00,0.0178228489111385
linear,1w,train,month,2020-11-30 00:00:00+00:00,0.058597018992993855
linear,1w,train,month,2020-12-31 00:00:00+00:00,0.13448968874406653
linear,1w,train,month,2021-01-31 00:00:00+00:00,0.18457539365030828
linear,1w,train,month,2021-02-28 00:00:00+00:00,-0.061289547724291515
linear,1w,train,month,2021-03-31 00:00:00+00:00,0.0
linear,1w,train,month,2021-04-30 00:00:00+00:00,0.0
linear,1w,train,month,2021-05-31 00:00:00+00:00,-0.12529139594277805
linear,1w,train,month,2021-06-30 00:00:00+00:00,-0.12923798815576681
linear,1w,train,month,2021-07-31 00:00:00+00:00,-0.08094155706095596
linear,1w,train,month,2021-08-31 00:00:00+00:00,0.01525644498979628
linear,1w,train,month,2021-09-30 00:00:00+00:00,0.003112250330997046
linear,1w,train,month,2021-10-31 00:00:00+00:00,0.0
linear,1w,train,month,2021-11-30 00:00:00+00:00,0.0
linear,1w,train,month,2021-12-31 00:00:00+00:00,-0.07162112179242042
linear,1w,train,month,2022-01-31 00:00:00+00:00,0.0691463111488384
linear,1w,train,month,2022-02-28 00:00:00+00:00,-0.03604187083438559
linear,1w,train,month,2022-03-31 00:00:00+00:00,0.0
linear,1w,train,month,2022-04-30 00:00:00+00:00,-0.01216437287280614
linear,1w,train,month,2022-05-31 00:00:00+00:00,-0.03155707836648536
linear,1w,train,month,2022-06-30 00:00:00+00:00,-0.18256790730157613
linear,1w,train,month,2022-07-31 00:00:00+00:00,-0.05001222312055997
linear,1w,train,month,2022-08-31 00:00:00+00:00,0.1351766720999903
linear,1w,train,month,2022-09-30 00:00:00+00:00,-0.06978994543051231
linear,1w,train,month,2022-10-31 00:00:00+00:00,-0.06378507696710267
linear,1w,train,month,2022-11-30 00:00:00+00:00,-0.03465963671400718
linear,1w,train,month,2022-12-31 00:00:00+00:00,0.0
linear,1w,train,month,2023-01-31 00:00:00+00:00,0.0
linear,1w,train,month,2023-02-28 00:00:00+00:00,-0.005177265408059295
linear,1w,train,month,2023-03-31 00:00:00+00:00,0.0
linear,1w,train,month,2023-04-30 00:00:00+00:00,0.0
linear,1w,train,month,2023-05-31 00:00:00+00:00,0.0
linear,1w,train,month,2023-06-30 00:00:00+00:00,0.00826823483072725
linear,1w,train,month,2023-07-31 00:00:00+00:00,-0.01578900436691333
linear,1w,train,month,2023-08-31 00:00:00+00:00,-0.021244867198620176
linear,1w,train,month,2023-09-30 00:00:00+00:00,-0.00020737480252763785
linear,1w,train,month,2023-10-31 00:00:00+00:00,0.09378017420182361
linear,1w,train,month,2023-11-30 00:00:00+00:00,0.056002345063616676
linear,1w,train,month,2023-12-31 00:00:00+00:00,0.03304356040601508
linear,1w,train,quarter,2020-03-31 00:00:00+00:00,-0.021811533140749018
linear,1w,train,quarter,2020-06-30 00:00:00+00:00,0.20103353837297333
linear,1w,train,quarter,2020-09-30 00:00:00+00:00,0.005700651284908931
linear,1w,train,quarter,2020-12-31 00:00:00+00:00,0.2223720631461934
linear,1w,train,quarter,2021-03-31 00:00:00+00:00,0.11197330352815626
linear,1w,train,quarter,2021-06-30 00:00:00+00:00,-0.23833697615367277
linear,1w,train,quarter,2021-09-30 00:00:00+00:00,-0.0640160139216086
linear,1w,train,quarter,2021-12-31 00:00:00+00:00,-0.07162112179242042
linear,1w,train,quarter,2022-03-31 00:00:00+00:00,0.03061227789935228
linear,1w,train,quarter,2022-06-30 00:00:00+00:00,-0.217993435336028
linear,1w,train,quarter,2022-09-30 00:00:00+00:00,0.0031422093573181265
linear,1w,train,quarter,2022-12-31 00:00:00+00:00,-0.09623394608565494
linear,1w,train,quarter,2023-03-31 00:00:00+00:00,-0.005177265408059295
linear,1w,train,quarter,2023-06-30 00:00:00+00:00,0.00826823483072725
linear,1w,train,quarter,2023-09-30 00:00:00+00:00,-0.03689820073611427
linear,1w,train,quarter,2023-12-31 00:00:00+00:00,0.19320087886496018
linear,1w,train,year,2020-12-31 00:00:00+00:00,0.4442747552608628
linear,1w,train,year,2021-12-31 00:00:00+00:00,-0.26404560555029866
linear,1w,train,year,2022-12-31 00:00:00+00:00,-0.2693250132224996
linear,1w,train,year,2023-12-31 00:00:00+00:00,0.1526767822345525
linear,1w,valid,month,2023-12-31 00:00:00+00:00,0.0
linear,1w,valid,month,2024-01-31 00:00:00+00:00,0.0
linear,1w,valid,month,2024-02-29 00:00:00+00:00,0.0
linear,1w,valid,month,2024-03-31 00:00:00+00:00,0.0
linear,1w,valid,month,2024-04-30 00:00:00+00:00,-0.17050230971576663
linear,1w,valid,month,2024-05-31 00:00:00+00:00,-0.02551488942167701
linear,1w,valid,month,2024-06-30 00:00:00+00:00,0.0
linear,1w,valid,month,2024-07-31 00:00:00+00:00,-0.0164312796430921
linear,1w,valid,month,2024-08-31 00:00:00+00:00,-0.022294116977915057
linear,1w,valid,month,2024-09-30 00:00:00+00:00,0.0
linear,1w,valid,month,2024-10-31 00:00:00+00:00,0.0
linear,1w,valid,month,2024-11-30 00:00:00+00:00,0.11576631094918377
linear,1w,valid,month,2024-12-31 00:00:00+00:00,0.019393412846005154
linear,1w,valid,month,2025-01-31 00:00:00+00:00,0.0
linear,1w,valid,month,2025-02-28 00:00:00+00:00,0.0
linear,1w,valid,month,2025-03-31 00:00:00+00:00,-0.04483892547807655
linear,1w,valid,quarter,2023-12-31 00:00:00+00:00,0.0
